name,rating,reviews_count,category,address,phone,website,hours,extracted_at,ciudad_busqueda
Estación Dental,5.0,,Clínica dental,"Cra. 47a #114-19, Bogotá",3125887065,http://estaciondental.com.co/,,2025-12-22 15:55:39,Bogotá
Dr Diego Andrés Ramírez Endodoncista Smile Dental Center Clínica Odontológica 24H Colina Campestre,4.8,,Dentista,"Cra. 58 #137A-10 Consultorio 303, Bogotá",3102424075,https://smiledentalcenter24.com/,,2025-12-22 15:55:42,Bogotá
Consultorio odontológico Dra. Aura González. EasyDent,,,Clínica dental,"Cl 132 #95 - 20, Suba, Bogotá",3224198190,,,2025-12-22 15:55:45,Bogotá
Esplen Dent,4.5,,Dentista,"Carrera 59 A No. 136 95 Local 203 Sede Principal Colina Campestre Mall 138:, Cra. 59a #136-95, Bogotá",3108001501,https://www.clinicasodontologicasbogota.com/,,2025-12-22 15:55:49,Bogotá
DRA JHOANNA GARAVITO ODONTOLOGÍA ESTÉTICA,4.9,,Clínica dental,"Calle 145 # 91 -34 Local 183 Dra Jhoanna garavito odontología estética Centro comercial, Suba, Bogotá",3223765749,https://drajhoannag.com/,,2025-12-22 15:55:52,Bogotá
Clínica Odontológica Aura Estela Prieto | Clínica Dental en Bogotá,4.9,,Clínica dental,"Cl. 68 #90 - 37, Engativá, Bogotá, Cundinamarca",3102534528,https://linktr.ee/auraprieto,,2025-12-22 15:55:55,Bogotá
Molart Odontologia,4.8,,Clínica dental,"Cra. 91 #145-97, Bogotá",3227233200,https://www.instagram.com/sonrisamolart,,2025-12-22 15:55:58,Bogotá
Consultorio Odontológico,5.0,,Clínica dental,"46, Suba #90, Suba, Bogotá",16923021,,,2025-12-22 15:56:01,Bogotá
Odontotal Especialistas en Estetica Dental,5.0,,Clínica especializada,"Calle 145 # 91-19 local 29 tercer piso Centro Comercial Centro, Suba, Bogotá",3003231160,,,2025-12-22 15:56:04,Bogotá
Unidad Odontofacial - Implantes-Ortodoncia-Diseño sonrisa,5.0,,Clínica dental,"Edificio Santa Bárbara III, Ak 15 #112 - 46 Cons 101, Bogotá",3052300355,http://www.odontofacial.co/,,2025-12-22 15:56:07,Bogotá
CLINICA ODONTOLOGICA SMART DENTAL,4.7,,Clínica dental,"Cl. 152b # 114 D - 21, Bogotá",3203436612,,,2025-12-22 15:56:10,Bogotá
Millenium,2.0,,Dentista,"Cra. 91 #139-34, Bogotá",15188430,,,2025-12-22 15:56:13,Bogotá
Clínicas Élite Dental,4.9,,Clínica dental,"B. Las Villas, Cl. 128b #58B-13, Suba, Bogotá",6012533319,https://www.clinicaelitedental.com.co/,,2025-12-22 15:56:16,Bogotá
Clínicas Odontológicas Dental Company,5.0,,Clínica dental,"Ac 145 #1097, Suba, Bogotá, Cundinamarca",15361953,,,2025-12-22 15:56:19,Bogotá
Clínicas Élite Dental,4.9,,Clínica dental,"B. Las Villas, Cl. 128b #58B-13, Suba, Bogotá",6012533319,https://www.clinicaelitedental.com.co/,,2025-12-22 15:56:22,Bogotá
Ortodoncia Suba Bogota Odontologia Radiologia Oral Muelitas y Molares,3.0,,Ortodoncista,"Cl. 139 #103F - 49 local 11 y 10, Bogotá",3108812694,http://ortodonciaypediatria.com/,,2025-12-22 15:56:25,Bogotá
iARA Clinica Dental,4.9,,Clínica dental,"Cra. 58 #128a-03, Bogotá",3147752016,,,2025-12-22 15:56:28,Bogotá
clinica odontologica ortho day,4.6,,Clínica dental,"Tv. 76 #81I - 67, Bogotá",3166120454,,,2025-12-22 15:56:31,Bogotá
Clínica Oral-Dent Ltda,4.9,,Clínica dental,"Cra. 104a #71 D 51, Engativá, Bogotá, Cundinamarca",3106497524,http://www.clinioraldentltda.com/,,2025-12-22 15:56:35,Bogotá
Molart Odontologia,4.8,,Clínica dental,"Cra. 91 #145-97, Bogotá",3227233200,https://www.instagram.com/sonrisamolart,,2025-12-22 15:56:38,Bogotá
Ortodoncia Suba Bogota Odontologia Radiologia Oral Muelitas y Molares,4.0,,Clínica dental,"Cl. 139 #103f-49 LOCAL 11 AL 10, Bogotá",3108812694,https://ortodonciaypediatria.com/,,2025-12-22 15:56:41,Bogotá
Consultorio Odontólogico Vitaldent M.S,5.0,,Clínica dental,"Cl. 131c #104-41, Suba, Bogotá, Cundinamarca",3123035449,,,2025-12-22 15:56:44,Bogotá
Odontología Orallife sede Suba,4.7,,Clínica dental,"Cl. 135b #126-40, Bogotá",3005745029,,,2025-12-22 15:56:47,Bogotá
Clínica Odontológica ALTRIDENT,5.0,,Clínica dental,"Cl. 146a #95-45, Suba, Bogotá, Cundinamarca",3224104299,,,2025-12-22 15:56:50,Bogotá
Clinica Colombiana de Prótesis Dentales,4.3,,Dentista,"Cra. 58 #127-34, Bogotá",3005515669,http://www.ccpdental.com/,,2025-12-22 15:56:53,Bogotá
Consultorio Odontológico,5.0,,Clínica dental,"46, Suba #90, Suba, Bogotá",16923021,,,2025-12-22 15:56:56,Bogotá
Consultorio Odontologico Dr. Julián Sánchez,5.0,,Clínica dental,"Carrera 122d # 129b 90 Local 26. Centro Comercial Laguna, Bogotá, Cundinamarca",3507083018,,,2025-12-22 15:56:59,Bogotá
Odontotal Especialistas en Estetica Dental,5.0,,Clínica especializada,"Calle 145 # 91-19 local 29 tercer piso Centro Comercial Centro, Suba, Bogotá",3003231160,,,2025-12-22 15:57:02,Bogotá
Odontologia en Bogota l Urgencias odontológicas l Dentista en Bogotá l Clínica Dental l Doctora Gloria Rodriguez,5.0,,Dentista,"Cl. 141 Bis #15 - 29, Bogotá",3003382644,http://www.cuident.com.co/,,2025-12-22 15:57:05,Bogotá
Odontología en Bogotá l asesoría en tratamientos l Ortodoncia en Bogotá l Ortodoncia l limpieza dental l Clinica Dentu,5.0,,Dentista,"TORRE HHC, Cl. 140 #11-45 consultorio 404, Bogotá",3132470360,,,2025-12-22 15:57:08,Bogotá
Salud Bucal Familiar clínica odontológica en Bogotá,5.0,,Clínica dental,"Cl. 90 #19 A 49 oficina 301 Oficina 503, Bogotá",3138707940,http://www.saludbucalfamiliar.com/,,2025-12-22 15:57:11,Bogotá
Unidad Odontológica Dent Express,5.0,,Clínica dental,"Calle 86 #95f -72 Int 101 Piso 2, Bogotá, Cundinamarca",3142910956,,,2025-12-22 15:57:15,Bogotá
Integra Salud Oral,4.9,,Clínica dental,"Ac 127 #13 - 96 OF 701, UNICENTRO, Bogotá",3157903691,http://www.integrasaludoral.com/,,2025-12-22 15:57:18,Bogotá
Clínica Odontológica Dr. ALFONSO BUITRAGO S.,5.0,,Clínica dental,"Consultorio de Especialistas en Odontologia, calle 125 ·#20-70, Of. 308, Bogotá, Cundinamarca",3202900096,http://www.dralfonsobuitrago.com/,,2025-12-22 15:57:21,Bogotá
Dentisalud Ciudadela Colsubsidio,4.8,,Clínica dental,"Cra. 111c #71A-86, Bogotá",6017429528,http://www.dentisalud.com.co/,,2025-12-22 15:57:24,Bogotá
Odontología Imagen perfecta,5.0,,Clínica dental,"Cra. 100a #141-10 local 7, Suba, Bogotá, Cundinamarca",3132629054,,,2025-12-22 15:57:27,Bogotá
Millenium,2.0,,Dentista,"Cra. 91 #139-34, Bogotá",15188430,,,2025-12-22 15:57:30,Bogotá
CONSULTORIO ODONTOLOGICO,5.0,,Clínica dental,"46, Cra. 59 #130, Suba, Bogotá",12710612,https://grupolaverde.wixsite.com/my-site,,2025-12-22 15:57:33,Bogotá
Odontología Prado Veraniego,4.9,,Clínica dental,"Cl. 130 #49a-06, Bogotá",3227122575,http://www.odontologiapradoveraniego.com/,,2025-12-22 15:57:39,Bogotá
CENTRO MEDICO ODONTOLOGICO LA FLORESTA,4.8,,Clínica dental,"Ac 100 #68A-91, Bogotá",3132963295,,,2025-12-22 15:57:42,Bogotá
Consultorio Odontológico GC,5.0,,Clínica dental,"Cra. 95g #88-14 Int. 112, Bogotá",14411762,,,2025-12-22 15:57:45,Bogotá
CERO Centro De Estética Y Rehabilitación Oral,4.4,,Clínica dental,"Cra. 114 #139-04, Bogotá",3106998488,,,2025-12-22 15:57:48,Bogotá
Odontologo de Urgencias,4.3,,Clínica dental,"Cl. 150 #21a - 14, Usaquén, Bogotá, Cundinamarca",3166255671,http://www.urgenciasodontologicas.com/,,2025-12-22 15:57:51,Bogotá
Clinica Odontologica ILARCO DENTAL ESPECIALISTAS,5.0,,Clínica dental,"AV SUBA # 115-58 TORRE:B - OFICINA:207 TORRE:B OFICINA:207, Bogotá",3228568930,,,2025-12-22 15:57:54,Bogotá
Red Oral,4.6,,Clínica dental,"Cra. 58 #137B-38, Bogotá",3102064747,http://clinicasredoral.com/,,2025-12-22 15:57:58,Bogotá
DENTALIA ODONTOLOGIA Integral Y Especializada,4.6,,Clínica dental,"Cra. 112g #86a-05, Bogotá",3118490623,,,2025-12-22 15:58:01,Bogotá
Clínica Odontológica M & M,5.0,,Dentista,"Cra. 126a # 138-29, Suba, Bogotá, Cundinamarca",3165861710,,,2025-12-22 15:58:04,Bogotá
MARLON BECERRA,4.8,,Clínica dental,"Cra. 58 No 128 A - 71, Bogotá, Cundinamarca",6012535853,http://www.marlonbecerra.co/,,2025-12-22 15:58:07,Bogotá
COGA ODONTOLOGIA ESTETICA,3.9,,Clínica dental,"Tv. 73a #82d 31, Engativá, Bogotá, Cundinamarca",3165542976,https://odontologiacoga.com/,,2025-12-22 15:58:10,Bogotá
Immagin OdontologÍa,4.9,,Ortodoncista,"Cl. 150a #102b2 102b17, Suba, Bogotá, Cundinamarca",3003365745,http://www.immaginodontologia.com/,,2025-12-22 15:58:13,Bogotá
Opalus odontología,5.0,,Clínica dental,"Carrera 92 #147 - 39 Local 9 Bogotá, Bogotá, Cundinamarca",3180990009,,,2025-12-22 15:58:16,Bogotá
Odontología Moderna,4.9,,Clínica dental,"Santafe pijao, Cl. 182 #45_11 Local 1, Suba, Bogotá, Cundinamarca",3212326151,https://www.instagram.com/moderna_odontologia?igsh=MmF4MWg4ZG9majIw,Abierto ⋅ Cierra a las 6 p.m.·Ver más horas,2025-12-22 15:58:22,Bogotá
DentiSalud Suba Plaza imperial -Clínica Odontológica,4.2,,Clínica dental,"Cl. 141 #88, Bogotá",6017562226,http://www.dentisalud.com.co/,,2025-12-22 15:58:25,Bogotá
Clínica Odontológica Protección Oral - Sede Santa Bárbara,3.3,,Mecánico protésico dental,"Cra 19 #125-26, Bogotá",3164466382,https://proteccionoral.com/,,2025-12-22 15:58:28,Bogotá
Oral Advance Odontología,5.0,,Clínica dental,"Tv. 93a #80 B 42, Bogotá",3177184683,https://cekandela.wixsite.com/oraladvance,Abierto ⋅ Cierra a las 5 p.m.·Ver más horas,2025-12-22 15:58:31,Bogotá
A.S. Clinica Odontológica,5.0,,Clínica dental,"Cra. 55b #162b -52, Bogotá",3160437866,https://instagram.com/clinicadrandres.sandoval?igshid=MzRlODBiNWFlZA==,,2025-12-22 15:58:34,Bogotá
Milsonrisas Clínica Odontológica,,,Clínica dental,"Cra. 91 #146b-34, Bogotá",17740380,,,2025-12-22 15:58:37,Bogotá
D&C Odontología,5.0,,Clínica dental,"Cl. 86 #95 - 23 Local 12, Bogotá",3144228936,,,2025-12-22 15:58:40,Bogotá
Dra Camila Romero - Ortodoncista,4.9,,Clínica dental,"Cl. 106 #56-33 Consultorio 503, Bogotá",3002511307,https://dracamilaromero.com/,,2025-12-22 15:58:44,Bogotá
Clínica Dental Millenium Calle 80,1.5,,Clínica dental,"Cl. 79 #89a-40, Bogotá",15188430,,,2025-12-22 15:58:47,Bogotá
Consultorio Odontológico Dr. Ricardo Urrego (Urgencias 24 Horas),4.9,,Servicio de urgencias dentales,"Ac 100 #63-21, Bogotá",3197365817,https://sites.google.com/view/urgencias-odontologicas-urrego,,2025-12-22 15:58:50,Bogotá
OralCity,5.0,,Clínica dental,"Cl 72 #77a-11 *Piso 2, Bogotá",3219993282,http://oralcity.com.co/%20oralcity.co,,2025-12-22 15:58:53,Bogotá
GOI - Grupo Odontológico Integral,4.1,,Clínica dental,"Cra. 54 #152a-85, Bogotá",6019172215,https://goi.com.co/,,2025-12-22 15:58:56,Bogotá
Consultorio Odontologico Liliana Rodríguez,5.0,,Clínica dental,"Cra. 90 #145-51 local 1, Bogotá",3203967819,,,2025-12-22 15:58:59,Bogotá
Diseño de sonrisa / Dental Experience / Blanqueamiento dental/ implantes Dentales,4.9,,Clínica dental,"TORRE ZENTAI, Cra. 23 #124 - 87 torre 2 consultorio 302 EDIFICIO, Usaquén, Bogotá, Cundinamarca",3015351637,http://www.dentalexperience.com.co/,,2025-12-22 15:59:02,Bogotá
Clínica Odontologica L & E,,,Clínica dental,"Cra. 126f #138C-56, Bogotá",16888500,,,2025-12-22 15:59:05,Bogotá
ISADENT ODONTOLOGIA ESPECIALIZADA,5.0,,Clínica dental,"cra 129#139-77, Cra. 111 A #142a-60, Bogotá, Cundinamarca",3182589906,,,2025-12-22 15:59:08,Bogotá
CLINICAS ODONTOLOGICAS MALOKA SUBA,,,Clínica dental,"Cl. 139 #111A-41, Suba, Bogotá",15356727,,,2025-12-22 15:59:11,Bogotá
Consultorio Odontológico Odonto'Class,5.0,,Clínica dental,"Cra. 126a, Suba, Bogotá",3006680291,,,2025-12-22 15:59:14,Bogotá
Dentaria Odontologia,4.8,,Clínica dental,"Edificio Soko 147, Cl 147 #17 - 78, Usaquén, Bogotá, Cundinamarca",3045730610,http://dentaria.co/,,2025-12-22 15:59:17,Bogotá
Agape Clinica Odontologica,5.0,,Clínica dental,"Cra. 55b #162b-52, Bogotá",3160437866,https://agapeclinica.com/,,2025-12-22 15:59:20,Bogotá
Odontología Dentsan Dra. Patricia Blanco,5.0,,Servicio de urgencias dentales,"Cl. 153 #17-60, Bogotá",3053093707,,,2025-12-22 15:59:23,Bogotá
CLINICA ODONTOLOGICA - ORAL LINE By Luis Fernando Londoño,4.9,,Clínica dental,"Autopista Norte # 118 86 consultorios 603,604 y 605 Barrio, Santa Bárbara, Bogotá",3112376789,https://www.gurugo.co/empresas/clinica-odontologica---oral-line-by-luis-fernando-londono/usaquen-CO629755?ad=CO26308,,2025-12-22 15:59:27,Bogotá
Clínicas White,4.8,,Clínica dental,"Cl. 99 #14-76, Bogotá",6017942323,https://www.clinicaswhite.com/,,2025-12-22 15:59:30,Bogotá
Consultorio Odontológico SonriArte M&Y,5.0,,Dentista,"Cl. 137a #126c 09, Bogotá",3007687555,,Abierto ⋅ Cierra a las 5 p.m.·Ver más horas,2025-12-22 15:59:36,Bogotá
Clínica Dental Biotecnología,,,Clínica dental,"Cra. 108 #137B - 12, Bogotá",15351480,,,2025-12-22 15:59:39,Bogotá
Dentoclinic Centro de ortodoncia y especialidades odontologicas,4.9,,Clínica dental,"Cl. 140 #11-45, Bogotá",3005606527,https://dentoclinic.co/,,2025-12-22 15:59:45,Bogotá
"14-85 Dental Spa | Sede Unicentro - Implantes dentales, Ortodoncia - Invisalign, Diseño de sonrisa",4.9,,Clínica dental,"Cl. 119 #14-42 local 2 piso 1, Bogotá",6013557146,https://1485dentalspa.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,,2025-12-22 15:59:48,Bogotá
DEL PILAR,5.0,,Clínica dental,"Cl 167 #55d-09, Bogotá",4699832,,,2025-12-22 15:59:51,Bogotá
PREVEDONTO odontología Prevención y Salud Oral Integral,4.9,,Clínica dental,"Edificio 106 Square, Cl. 106 #57-23 Oficina 609, Bogotá",3212088553,http://www.prevedonto.com/,,2025-12-22 15:59:57,Bogotá
"Clínica odontológica Bogotá, Calderón Moreno Armonía Orofacial",5.0,,Clínica dental,"Auto. Norte #106-71, Suba, Bogotá, Cundinamarca",3104832544,https://aiyellow.com/clinicaodontologicacalderonmoreno,,2025-12-22 16:00:03,Bogotá
Artek odontología Láser - Colina,4.9,,Dentista,"Cra. 58 #132a-10, Bogotá",17165208,http://www.odontologialaser.co/,,2025-12-22 16:00:06,Bogotá
ODONTO FAMILY - Sede Suba Portal,2.2,,Clínica dental,"Cl. 141c #103F-78, Suba, Bogotá, Cundinamarca",16828801,http://www.clinicasodontofamily.com/,,2025-12-22 16:00:10,Bogotá
Denticare Odontología Actual,5.0,,Clínica dental,"Cra. 103b #151 C, Suba, 19Bogotá, Bogotá, Cundinamarca",3124684760,https://api.whatsapp.com/send?phone=573124684760&text=Hola%2C%20quiero%20una%20valoracion.,,2025-12-22 16:00:13,Bogotá
Dentisa,4.5,,Clínica dental,"Ac 116 #70c-94, Bogotá",3166257556,http://www.dentisa.com.co/,,2025-12-22 16:00:16,Bogotá
Clínica Odontosanitas Suba,4.2,,Dentista,"Centro comercial Suba91, Cra. 91 #139 - 34 Tercer piso, Suba, Bogotá, Cundinamarca",6017436767,https://www.colsanitas.com/,,2025-12-22 16:00:19,Bogotá
FULL DENTAL127,,,Clínica dental,"Avenida 58 #127-59, Bogotá",3102676303,,,2025-12-22 16:00:22,Bogotá
Estética & Salud Oral - Urgencias Odontológicas,5.0,,Clínica dental,"Cra. 112b # 79 B 14 Casa 56, Bogotá",3213672419,,,2025-12-22 16:00:31,Bogotá
SONRISA PERFECTA BY DRA MARCELA MEDINA.,4.3,,Clínica dental,"Cl. 129 #58-64, Bogotá",3108638153,,Abierto las 24 horas·Ver más horas,2025-12-22 16:00:34,Bogotá
Páez odontólogos,5.0,,Clínica dental,"Dg. 81f #74C-20, Bogotá",3008410807,,,2025-12-22 16:00:37,Bogotá
Prosalud,2.3,,Clínica dental,"Av Suba #127D-71, Bogotá",16917272,,,2025-12-22 16:00:40,Bogotá
Urgencias Odontológicas - Clínica Estética Dental 24 Horas,4.5,,Clínica dental,"Cl. 93 #19B - 66 consultorio 203, Bogotá",3112298206,https://www.ced24horas.com/,,2025-12-22 16:00:43,Bogotá
Clínica doctora Derly Cano,4.8,,Clínica dental,"Ak 9 #164a-36, Usaquén, Bogotá, Cundinamarca",3114906299,https://www.instagram.com/dra.derlycano,,2025-12-22 16:00:46,Bogotá
La Clínica Dental Country,4.9,,Clínica dental,"Cra. 18 #82-39, Chapinero, Bogotá, Cundinamarca",6019167998,https://laclinicacountry.com/,,2025-12-22 16:00:49,Bogotá
Doctora Veronica Diseño de Sonrisa en Bogotá Carillas de Porcelana Implantes Dentales Ortodoncia Invisalign,5.0,,Clínica dental,"Calle 140 #11-45 oficina 713 Edificio HHC, Bogotá, Cundinamarca",3208863290,https://odverorodriguez.com/,,2025-12-22 16:00:56,Bogotá
Dra.Rossana Maldonado/Dental Coach,4.9,,Clínica dental,"Ak 15 # 104-30 Consultorio 408, Bogotá",3332447421,http://www.dentalcoach.co/,,2025-12-22 16:00:59,Bogotá
Sonría,2.8,,Clínica dental,"Cra. 92 #147-68, Suba, Bogotá, Cundinamarca",6016819121,https://sonria.com.co/red-clinicas-sonria/,,2025-12-22 16:01:02,Bogotá
Mi Salud,,,Dentista,"Calle 70 No. 73C 26 B, Cl. 29 Sur, Bogotá, Cundinamarca",3128251850,,,2025-12-22 16:01:05,Bogotá
BLANCO CLÍNICA ODONTOLÓGICA,4.7,,Dentista,"Cl. 70 #77A-07, Engativá, Bogotá",3157877993,,,2025-12-22 16:01:08,Bogotá
CityDent - Suba,1.4,,Clínica dental,"Cl. 142 #103F-79, Suba, Bogotá, Cundinamarca",14931000,http://www.citydent.com.co/,,2025-12-22 16:01:11,Bogotá
El Bosque,4.9,,Clínica dental,"Cra. 69 #63A-78, Engativá, Bogotá",3103345353,,,2025-12-22 16:01:14,Bogotá
Arte Oral,4.9,,Clínica dental,"Cl. 110 #9-25 Oficina 612, Usaquén, Bogotá, Cundinamarca",3125862916,https://www.arteoral.com/,,2025-12-22 16:01:17,Bogotá
Jasban Odontología,4.3,,Clínica dental,"Ac 127 #71b - 94, Bogotá",6019156615,http://www.jasban.com/,,2025-12-22 16:01:20,Bogotá
La Clínica Dental (Calle 153),,,Clínica dental,"Cl. 153 #17-60, Bogotá",6019167998,https://laclinicadental.com.co/sucursal-la-clinica-dental-calle-153/,,2025-12-22 16:01:23,Bogotá
Clínica Odontología Cali PRISMA,4.9,,Clínica dental,"Vida Centro Profesional PH, Cll. 5d # 38a-35, Cali, Valle del Cauca Torre 2, Cns #1015 piso 10, Cali, Valle del Cauca",3205445048,http://www.prismaodontologiaestetica.com/,,2025-12-22 16:03:46,Cali
Clínica Tascón Odontologia e Implantes Dentales en Cali,4.8,,Clínica dental,"Cl. 5c #40-69, Cali, Valle del Cauca",3022354864,https://clinicatasconodontologia.com/,,2025-12-22 16:03:49,Cali
Oral Clínica Odontológica Cali,5.0,,Clínica dental,"Cl 48 Bis # 92 - 35, Comuna 17, Cali, Valle del Cauca",3106053207,,,2025-12-22 16:03:52,Cali
Clínica Odontológica en Cali DentaTech ⭐ ⭐ ⭐ ⭐ ⭐ Sede Centro | Diseño de sonrisa | Odontología en Cali,4.8,,Clínica dental,"Cra. 5 #9-33, San Pedro, Cali, Valle del Cauca",3145747715,http://dentatech.co/,,2025-12-22 16:03:55,Cali
DentiSalud Cali Ciudad Jardín - Clínica odontológica,4.6,,Clínica dental,"Cra. 100 #1648, Cañasgordas, Cali, Valle del Cauca",6024855675,http://www.dentisalud.com.co/,,2025-12-22 16:03:58,Cali
Odontología Dra Diana Palacios | consultorio odontológico Cali | ortodoncista Cali,4.9,,Dentista,"Cl. 23 Nte. #6AN 17 Santa Mónica Residencial, santa Mónica, Cali, Valle del Cauca",3162753450,https://dradianapalacios.com/,,2025-12-22 16:04:01,Cali
DentiSalud Cali Norte - Clínica odontológica,4.8,,Clínica dental,"Av 6 N #29n11, San Vicente, Cali, Valle del Cauca",6024896350,http://www.dentisalud.com.co/,,2025-12-22 16:04:04,Cali
DentiSalud Mall Plaza Cali - Clínica odontológica,4.9,,Ortodoncista,"Mall Plaza, Cl. 5 #52 - 210, Cuarto de Legua, Cali, Valle del Cauca",3123471398,https://www.dentisalud.com.co/,,2025-12-22 16:04:07,Cali
"All-on-4, Zygomatic & Strategic Full Arch Implants | Veneers | Facial Feminization Surgery FFS | Dental Tourism by OdontoSOAT",5.0,,Periodoncista de implantes dentales,"Edf. Vida - Torre1, Cl. 5d #38A-35 Off 741, San Fernando, Cali, Valle del Cauca",3162296000,http://www.odontosoat.com/,,2025-12-22 16:04:10,Cali
"Centro Odontológico del Sur (Odontología, Dentist)",5.0,,Clínica dental,"Cra. 44 #6A-94, Nueva Tequendama, Cali, Valle del Cauca",3104149078,https://dentistrydesigners.com/,,2025-12-22 16:04:13,Cali
ODONTOSANI VERSALLES,4.9,,Clínica dental,"Av. 4 Nte. #20n 72, San Vicente, Cali, Valle del Cauca",3203201041,https://doctororalcali.com/,,2025-12-22 16:04:16,Cali
Centro de Ortodoncia Odontología Integral,3.6,,Clínica dental,"Cl. 39 Nte. #2BN 121, Prados Norte, Cali, Valle del Cauca",3178929059,http://www.odontologiacoi.com/,,2025-12-22 16:04:19,Cali
"Clínica Odontológica en Cali DentaTech - Sede Alfonso López, Odontología, Diseño de sonrisa",5.0,,Clínica dental,"Cra. 7p #76-4, Alfonso Lopez, Cali, Valle del Cauca",3145747715,https://dentatech.co/,,2025-12-22 16:04:22,Cali
Clínicas Élite Dental,4.8,,Clínica dental,"Cra. 44 #No 5A - 66, Cali, Valle del Cauca",3208377257,https://www.clinicaelitedental.com.co/,Abierto ⋅ Cierra a las 6 p.m.·Ver más horas,2025-12-22 16:04:26,Cali
Odontología Cali Sur - Daniel Rivera,5.0,,Dentista,"Cra. 100 #11-60 Consultorio 306, Ciudad Jardín, Cali, Valle del Cauca",3163228540,https://drdanielrivera.com.co/,,2025-12-22 16:04:29,Cali
Clinica Dental Tascón Odontología e Implantes Dentales en Cali,4.9,,Clínica dental,"Cra. 100 #5-169 Local 801, Las Vegas, Cali, Valle del Cauca",3137936508,https://www.clinicatasconodontologia.com/,,2025-12-22 16:04:32,Cali
Dr. Alejandro Martínez Diseño de Sonrisa,5.0,,Dentista cosmético,"Cra. 40 #5b - 15, Cali, Valle del Cauca",3104308517,https://dralejandromartinez.com.co/,,2025-12-22 16:04:35,Cali
DRA. CHALAPUD odontología funcional,5.0,,Clínica dental,"unicentro Oasis 720A, Cra. 100, Las Vegas, Cali, Valle del Cauca",3183865729,,,2025-12-22 16:04:38,Cali
DoctorOral Tequendama,5.0,,Clínica dental,"Cl. 5a #41-46 LOCAL 103, Cali, Valle del Cauca",3023001233,https://doctororalcali.com/,Abierto ⋅ Cierra a las 6:30 p.m.·Ver más horas,2025-12-22 16:04:41,Cali
Clínica Odontológica Marcela García,4.9,,Clínica dental,"Av. 3 Nte. #49N - 63, Vipasa, Cali, Valle del Cauca",3192278879,http://www.esteticaodontofacial.com/,,2025-12-22 16:04:44,Cali
Odontología Ciudad Jardín,5.0,,Clínica dental,"Edificio Parque 103, Calle 15 A #103-20 Consultorio 201, Ciudad Jardín, Cali, Valle del Cauca",3157197886,https://odontologiaciudadjardin.com/,,2025-12-22 16:04:47,Cali
ODONTOLOGÍA | CLÍNICA SONRISA A TU ALCANCE | CALI,4.9,,Clínica dental,"Cl. 27 #30-05, El Recuerdo, Cali, Valle del Cauca",3163482136,,,2025-12-22 16:04:50,Cali
DRA. SANDRA GARCÍA - REJUVENECIMIENTO DENTAL ®️ - Rehabilitación Biomimética - Diseño de Sonrisa - Implantología,5.0,,Dentista cosmético,"Edificio Vida, Calle 5D # 38 A 35, Torre 2, Piso 5, Consultorio 509, Cali, Valle del Cauca",3175861535,https://drasandragarcia.com/,,2025-12-22 16:04:53,Cali
Dra. Angela Maria Arcila.Centro Odontologico del Norte,4.5,,Clínica dental,"Cra. 1c #54-28, Comuna 5, Cali, Valle del Cauca",3155209831,,,2025-12-22 16:04:56,Cali
Occi-dental Clínica Odontológica sur,3.8,,Clínica dental,"Unicentro Torre Oasis, Cra. 100 #5-169 Local 314, Las Vegas, Cali, Valle del Cauca",6023690708,,,2025-12-22 16:04:59,Cali
Clinica Odontologica UNICOC,4.2,,Clínica dental,"Av. 2 Nte. #101 a 135, Granada, Cali, Valle del Cauca",23125248,http://www.unicoc.edu.co/red-de-clinicas-odontologicas.aspx?contid=0&articulohref=red-de-clinicas,,2025-12-22 16:05:02,Cali
¡Consultorio Odontológico la octava!,4.8,,Clínica dental,"Cl 8 #10-105, COMUNA 3, Cali, Valle del Cauca",3173353744,https://wa.me/message/5REZZHB5MW6QE1,,2025-12-22 16:05:05,Cali
Odontocedro - Dr. Eduardo Ramos,5.0,,Clínica dental,"Calle 4 # 25-47 Oficina 303, Edificio El Triángulo - Barrio San Fernando, Cali, Valle del Cauca",3155720723,http://www.odontocedro.com/,,2025-12-22 16:05:12,Cali
Odont. Jaime Gallego,4.9,,Clínica dental,"Cra. 42 #5C- 67, Cali, Valle del Cauca",3206206342,http://drjaimegallego.com/,,2025-12-22 16:05:15,Cali
Destination Dental by Dr. Juan Fernando Uribe,5.0,,Clínica dental,"Cl 3 A # 35a 56, El Sindicato, Cali, Valle del Cauca",3113372245,https://godestinationdental.com/,,2025-12-22 16:05:18,Cali
Consultorio odontológico HL,5.0,,Clínica dental,"Av. 5 Oe. #19a24, Terron Colorado, Cali, Valle del Cauca",3154878038,,,2025-12-22 16:05:21,Cali
Clínica Odontológica Dr Jhon Diaz E.,5.0,,Clínica dental,"Cra. 20, Comuna 8, Cali, Valle del Cauca",23939298,,,2025-12-22 16:05:24,Cali
Clinica De Ortodoncia - Juan Fernando Aristizabal,5.0,,Ortodoncista,"760031, Cra. 100 #11-60, Cali, Valle del Cauca",3155471464,http://www.juanfernandoaristizabal.com/,,2025-12-22 16:05:27,Cali
Clínica Santa Luciana - Ronquistop,4.6,,Clínica dental,"Cl. 7 #28-32, 3 de Julio, Cali, Valle del Cauca",3216427663,http://clinicasantaluciana.com.co/,,2025-12-22 16:05:30,Cali
